case_nbr,messageid,severity,message,timestamp
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 14:13:38
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 14:24:41
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-19 14:24:41
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 14:24:58
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 14:26:13
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 14:26:13
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 14:26:18
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 14:33:15
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 14:33:15
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 14:33:18
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 14:37:35
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 14:37:35
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 14:37:38
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 14:39:12
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 14:39:12
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 15:00:42
209301297,LOG007,Informational,The previous log entry was repeated 7 times.,2025-04-19 15:00:42
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 15:01:04
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 15:01:04
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 15:01:19
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 15:02:41
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 15:02:41
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 16:00:46
209301297,LOG007,Informational,The previous log entry was repeated 11 times.,2025-04-19 16:00:46
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 16:03:24
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 16:03:24
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 16:03:39
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 16:05:06
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 16:05:06
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-19 16:48:44
209301297,LOG007,Informational,The previous log entry was repeated 7 times.,2025-04-19 16:48:44
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 16:48:59
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 16:56:28
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 16:56:28
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 16:56:39
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-19 17:01:54
209301297,LOG007,Informational,The previous log entry was repeated 13 times.,2025-04-19 17:01:54
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 17:02:19
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 17:04:37
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 17:04:37
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 17:04:39
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 17:10:29
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 17:10:29
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 17:10:39
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 17:13:17
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 17:13:17
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 17:13:19
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-19 17:14:13
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 17:14:13
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 17:14:19
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 17:15:14
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 17:15:14
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 18:00:53
209301297,LOG007,Informational,The previous log entry was repeated 13 times.,2025-04-19 18:00:53
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 18:08:39
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 18:08:39
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 18:09:00
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 18:11:02
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 18:11:02
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 18:11:19
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 18:29:10
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 18:29:10
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 18:29:19
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 18:32:50
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 18:32:50
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 18:32:59
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 18:34:06
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 18:34:06
209301297,LOG007,Informational,The previous log entry was repeated 7 times.,2025-04-19 19:00:54
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 19:00:54
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 19:13:00
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 19:13:00
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 19:13:20
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 19:16:08
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-19 19:16:08
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 19:16:20
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 19:18:47
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 19:18:47
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 19:19:00
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 19:21:09
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 19:21:09
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 19:21:19
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 19:24:14
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 19:24:14
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 19:24:20
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 19:28:54
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 19:28:54
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 19:29:00
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 19:45:18
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 19:45:18
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 19:45:20
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 19:48:16
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 19:48:16
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 19:48:19
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 19:51:50
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 19:51:50
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 19:52:00
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 19:52:51
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 19:52:51
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 20:00:47
209301297,LOG007,Informational,The previous log entry was repeated 4 times.,2025-04-19 20:00:47
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 20:00:55
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 20:00:55
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 20:01:19
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 20:01:56
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 20:01:56
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 21:00:42
209301297,LOG007,Informational,The previous log entry was repeated 18 times.,2025-04-19 21:00:42
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 21:03:05
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 21:03:05
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 21:03:19
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 21:04:27
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 21:04:27
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 22:00:49
209301297,LOG007,Informational,The previous log entry was repeated 9 times.,2025-04-19 22:00:49
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 22:06:56
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 22:06:56
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 22:06:59
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 22:07:57
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 22:07:57
209301297,LOG007,Informational,The previous log entry was repeated 3 times.,2025-04-19 22:29:20
209301297,CTL38,Informational,The Patrol Read operation completed for RAID Controller in Slot 5.,2025-04-19 22:29:20
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 22:29:39
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-19 22:41:52
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 22:41:52
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 22:41:59
209301297,LOG007,Informational,The previous log entry was repeated 20 times.,2025-04-20 00:03:26
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-20 00:03:26
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 00:03:39
209301297,PDR1017,Informational,Drive 2 in disk drive bay 1 is operating normally.,2025-04-20 00:06:34
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-20 00:06:34
209301297,PDR8,Informational,Disk 3 in Backplane 1 of RAID Controller in Slot 5 is inserted.,2025-04-20 00:06:35
209301297,PDR8,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 is inserted.,2025-04-20 00:06:36
209301297,PDR8,Informational,Disk 0 in Backplane 1 of RAID Controller in Slot 5 is inserted.,2025-04-20 00:06:36
209301297,PDR8,Informational,Disk 1 in Backplane 1 of RAID Controller in Slot 5 is inserted.,2025-04-20 00:06:36
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-20 00:06:37
209301297,LOG007,Informational,The previous log entry was repeated 4 times.,2025-04-20 00:06:39
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 00:06:39
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-20 00:06:40
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-20 00:06:40
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 00:06:40
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-20 00:06:41
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 00:06:41
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-20 00:06:42
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 00:06:42
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 00:06:43
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-20 00:06:43
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-20 00:06:43
209301297,LOG007,Informational,The previous log entry was repeated 5 times.,2025-04-20 00:06:46
209301297,PDR16,Warning,Predictive failure reported for Disk 2 in Backplane 1 of RAID Controller in Slot 5. Part Number = PH-01W7HC-TB200-255-M3BU-A03,2025-04-20 00:06:46
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-20 00:06:46
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-20 00:06:50
209301297,PDR1002,Warning,A predictive failure detected on drive 2 in disk drive bay 1.,2025-04-20 00:06:50
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-20 00:06:52
209301297,LOG007,Informational,The previous log entry was repeated 14 times.,2025-04-20 00:06:59
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 00:06:59
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-20 00:07:06
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-20 00:07:06
209301297,LOG007,Informational,The previous log entry was repeated 9 times.,2025-04-20 00:07:11
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-20 00:07:11
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-20 00:07:12
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-20 00:07:20
209301297,LOG007,Informational,The previous log entry was repeated 13 times.,2025-04-20 00:07:20
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-20 00:07:20
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 00:07:20
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-20 00:07:21
209301297,LOG007,Informational,The previous log entry was repeated 2 times.,2025-04-20 00:07:21
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 00:07:21
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-20 00:07:21
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-20 00:07:22
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-20 00:07:22
209301297,LOG007,Informational,The previous log entry was repeated 2 times.,2025-04-20 00:07:22
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 00:07:22
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-20 00:07:23
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 00:07:23
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 00:07:28
209301297,LOG007,Informational,The previous log entry was repeated 14 times.,2025-04-20 00:07:28
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-20 00:13:42
209301297,LOG007,Informational,The previous log entry was repeated 3 times.,2025-04-20 00:13:42
209301297,LOG007,Informational,The previous log entry was repeated 2 times.,2025-04-20 00:13:59
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 00:13:59
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-20 00:14:08
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-20 00:14:08
209301297,LOG007,Informational,The previous log entry was repeated 24 times.,2025-04-20 01:00:49
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 01:00:49
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 01:00:52
209301297,LOG007,Informational,The previous log entry was repeated 5 times.,2025-04-20 01:00:52
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-20 01:00:52
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-20 01:01:18
209301297,LOG007,Informational,The previous log entry was repeated 7 times.,2025-04-20 01:01:18
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 02:00:48
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-20 02:00:48
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-20 02:04:35
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-20 02:04:35
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 02:04:39
209301297,LOG007,Informational,The previous log entry was repeated 34 times.,2025-04-20 07:00:14
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-20 07:00:14
209301297,LOG007,Informational,The previous log entry was repeated 81 times.,2025-04-20 07:01:19
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 07:01:19
209301297,LOG007,Informational,The previous log entry was repeated 3 times.,2025-04-20 07:01:20
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-20 07:01:20
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 07:01:23
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-20 07:19:47
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-20 07:19:47
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 07:20:01
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-20 07:54:27
209301297,PDR16,Warning,Predictive failure reported for Disk 2 in Backplane 1 of RAID Controller in Slot 5. Part Number = PH-01W7HC-TB200-255-M3BU-A03,2025-04-20 07:54:27
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 07:54:41
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-20 09:01:42
209301297,LOG007,Informational,The previous log entry was repeated 20 times.,2025-04-20 09:01:42
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 09:02:01
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-20 10:17:04
209301297,LOG007,Informational,The previous log entry was repeated 13 times.,2025-04-20 10:17:04
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 10:17:21
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-20 11:23:38
209301297,LOG007,Informational,The previous log entry was repeated 13 times.,2025-04-20 11:23:38
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 11:23:40
209301297,LOG007,Informational,The previous log entry was repeated 13 times.,2025-04-20 12:24:48
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-20 12:24:48
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 12:25:01
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-20 13:01:37
209301297,LOG007,Informational,The previous log entry was repeated 13 times.,2025-04-20 13:01:37
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 13:02:01
209301297,LOG007,Informational,The previous log entry was repeated 34 times.,2025-04-20 17:01:15
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-20 17:01:15
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 17:01:41
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-20 17:47:17
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-20 17:47:17
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 17:47:21
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-20 17:47:58
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-20 17:47:58
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 18:00:44
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-20 20:19:11
209301297,LOG007,Informational,The previous log entry was repeated 20 times.,2025-04-20 20:19:11
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 20:19:21
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-20 20:28:44
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-20 20:28:44
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 20:29:02
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-20 20:30:11
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-20 20:30:11
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 21:00:48
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-20 21:34:12
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-20 21:34:12
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 21:34:21
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-20 21:36:32
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-20 21:36:32
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 21:36:41
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-20 22:25:54
209301297,LOG007,Informational,The previous log entry was repeated 13 times.,2025-04-20 22:25:54
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-20 22:26:02
209301297,PDR16,Warning,Predictive failure reported for Disk 2 in Backplane 1 of RAID Controller in Slot 5. Part Number = PH-01W7HC-TB200-255-M3BU-A03,2025-04-21 00:06:38
209301297,LOG007,Informational,The previous log entry was repeated 20 times.,2025-04-21 00:06:38
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-21 00:06:41
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-21 00:24:22
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-21 00:24:22
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-21 00:24:42
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-21 00:24:43
209301297,LOG007,Informational,The previous log entry was repeated 3 times.,2025-04-21 00:24:43
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-21 00:24:43
